;Booking_ID;number of adults;number of children;number of weekend nights;number of week nights;type of meal;car parking space;room type;lead time;market segment type;repeated;P-C;P-not-C;average price;special requests;booking status;date;day;month;year
20265;INN20266;3;0;1;1;Meal Plan 1;0;Room_Type 6;33;Online;0;0;0;215.55;3;0;2018-10-03;3;10;2018
20266;INN20267;1;0;0;0;Meal Plan 1;0;Room_Type 1;119;Online;0;0;0;0.0;0;0;2018-06-07;7;6;2018
20267;INN20268;2;2;0;2;Not Selected;0;Room_Type 6;2;Online;0;0;0;153.0;1;0;2017-08-12;12;8;2017
20268;INN20269;2;0;1;0;Meal Plan 1;0;Room_Type 1;3;Online;1;1;0;126.0;0;0;2017-10-04;4;10;2017
20269;INN20270;2;0;1;2;Meal Plan 1;0;Room_Type 4;147;Online;0;0;0;132.3;0;0;2018-10-07;7;10;2018
20270;INN20271;2;0;1;0;Not Selected;0;Room_Type 1;180;Online;0;0;0;54.75;2;0;2018-11-13;13;11;2018
20271;INN20272;1;0;0;3;Meal Plan 2;0;Room_Type 1;34;Offline;0;0;0;177.33;0;0;2017-09-23;23;9;2017
20272;INN20273;1;0;0;1;Meal Plan 1;0;Room_Type 1;47;Corporate;0;0;0;65.0;0;0;2017-12-16;16;12;2017
20273;INN20274;1;0;1;1;Meal Plan 1;0;Room_Type 1;159;Offline;0;0;0;65.0;0;0;2018-04-09;9;4;2018
20274;INN20275;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;Online;0;0;0;135.0;0;0;2017-12-31;31;12;2017
20275;INN20276;2;0;1;2;Not Selected;0;Room_Type 1;28;Online;0;0;0;109.33;0;1;2018-08-29;29;8;2018
20276;INN20277;1;0;0;1;Not Selected;0;Room_Type 1;3;Online;0;0;0;119.0;0;0;2018-04-28;28;4;2018
20277;INN20278;1;0;0;1;Meal Plan 1;1;Room_Type 1;14;Corporate;1;0;9;88.0;1;0;2018-11-23;23;11;2018
20278;INN20279;2;0;1;1;Meal Plan 1;1;Room_Type 1;73;Online;0;0;0;135.9;0;0;2018-06-11;11;6;2018
20279;INN20280;2;0;0;3;Meal Plan 1;0;Room_Type 1;37;Offline;0;0;0;105.0;0;0;2018-10-13;13;10;2018
20280;INN20281;2;0;2;2;Meal Plan 1;0;Room_Type 4;27;Online;0;0;0;137.6;0;1;2018-05-21;21;5;2018
20281;INN20282;2;0;0;3;Meal Plan 1;0;Room_Type 1;104;Offline;0;0;0;75.0;0;0;2017-12-03;3;12;2017
20282;INN20283;2;0;1;2;Meal Plan 1;0;Room_Type 4;64;Online;0;0;0;111.6;2;0;2018-12-26;26;12;2018
20283;INN20284;2;0;0;2;Meal Plan 1;0;Room_Type 1;63;Online;0;0;0;89.25;0;1;2017-10-14;14;10;2017
20284;INN20285;1;0;2;2;Meal Plan 1;0;Room_Type 1;163;Offline;0;0;0;100.0;0;1;2018-06-05;5;6;2018
20285;INN20286;2;0;0;3;Meal Plan 1;0;Room_Type 5;166;Offline;0;0;0;130.0;0;1;2018-11-01;1;11;2018
20286;INN20287;2;0;0;1;Not Selected;0;Room_Type 1;9;Online;0;0;0;89.0;0;1;2018-04-19;19;4;2018
20287;INN20288;1;0;0;3;Meal Plan 1;0;Room_Type 1;166;Offline;0;0;0;110.0;0;1;2018-11-01;1;11;2018
20288;INN20289;2;0;1;3;Meal Plan 1;0;Room_Type 1;192;Online;0;0;0;99.45;0;1;2018-08-04;4;8;2018
20289;INN20290;2;0;1;2;Meal Plan 1;0;Room_Type 1;91;Offline;0;0;0;80.0;0;1;2018-04-04;4;4;2018
20290;INN20291;2;0;2;4;Not Selected;0;Room_Type 1;5;Online;0;0;0;79.33;0;1;2018-11-17;17;11;2018
20291;INN20292;1;0;0;3;Meal Plan 1;0;Room_Type 1;166;Offline;0;0;0;110.0;0;1;2018-11-01;1;11;2018
20292;INN20293;2;0;1;2;Meal Plan 1;0;Room_Type 1;118;Offline;0;0;0;120.0;0;0;2018-06-06;6;6;2018
20293;INN20294;3;0;0;3;Meal Plan 1;0;Room_Type 4;81;Online;0;0;0;168.3;0;1;2018-09-08;8;9;2018
20294;INN20295;3;0;1;2;Meal Plan 1;0;Room_Type 1;81;Offline;0;0;0;94.0;0;0;2018-03-25;25;3;2018
20295;INN20296;2;0;2;1;Meal Plan 1;1;Room_Type 4;14;Online;0;0;0;149.67;2;0;2018-09-11;11;9;2018
20296;INN20297;2;0;2;3;Meal Plan 1;0;Room_Type 1;156;Online;0;0;0;106.25;1;1;2018-08-14;14;8;2018
20297;INN20298;2;0;0;5;Meal Plan 1;0;Room_Type 1;140;Offline;0;0;0;70.0;0;0;2017-12-29;29;12;2017
20298;INN20299;2;0;2;1;Meal Plan 1;0;Room_Type 1;145;Offline;0;0;0;65.0;0;0;2018-01-03;3;1;2018
20299;INN20300;2;2;1;0;Meal Plan 1;0;Room_Type 6;34;Online;0;0;0;207.9;1;0;2018-08-21;21;8;2018
20300;INN20301;2;0;2;5;Meal Plan 1;0;Room_Type 1;118;Online;0;0;0;95.81;0;1;2018-06-26;26;6;2018
20301;INN20302;1;0;0;2;Meal Plan 1;0;Room_Type 4;56;Online;0;0;0;79.0;1;0;2018-12-06;6;12;2018
20302;INN20303;1;2;2;4;Meal Plan 1;0;Room_Type 1;30;Online;0;0;0;146.1;2;0;2018-07-15;15;7;2018
20303;INN20304;2;0;2;2;Meal Plan 1;0;Room_Type 1;6;Offline;0;0;0;43.5;1;0;2017-12-25;25;12;2017
20304;INN20305;3;0;1;3;Meal Plan 1;0;Room_Type 1;14;Offline;0;0;0;118.0;1;0;2018-02-22;22;2;2018
20305;INN20306;2;0;3;5;Meal Plan 1;0;Room_Type 1;86;Online;0;0;0;105.4;1;1;2018-04-25;25;4;2018
20306;INN20307;1;0;0;3;Meal Plan 1;0;Room_Type 1;113;Corporate;0;0;0;100.0;0;1;2018-05-31;31;5;2018
20307;INN20308;2;0;0;1;Meal Plan 1;0;Room_Type 1;0;Online;0;0;0;117.0;0;0;2017-12-29;29;12;2017
20308;INN20309;1;0;1;0;Meal Plan 1;0;Room_Type 1;0;Corporate;0;0;0;65.0;0;0;2017-12-21;21;12;2017
20309;INN20310;2;0;0;1;Meal Plan 1;0;Room_Type 1;85;Online;0;0;0;87.0;0;1;2018-02-13;13;2;2018
20310;INN20311;2;0;2;3;Not Selected;0;Room_Type 1;308;Online;0;0;0;71.91;0;1;2018-12-29;29;12;2018
20311;INN20312;2;0;0;1;Meal Plan 1;0;Room_Type 1;18;Online;0;0;0;139.0;1;0;2018-09-20;20;9;2018
20312;INN20313;2;0;0;4;Meal Plan 1;0;Room_Type 1;17;Online;0;0;0;97.02;0;0;2017-10-06;6;10;2017
20313;INN20314;1;0;0;1;Meal Plan 1;0;Room_Type 1;22;Corporate;0;0;0;62.0;0;0;2017-11-17;17;11;2017
20314;INN20315;2;0;0;2;Meal Plan 1;0;Room_Type 1;148;Online;0;0;0;93.5;1;0;2017-09-11;11;9;2017
20315;INN20316;3;0;2;1;Meal Plan 1;1;Room_Type 4;23;Online;0;0;0;200.0;2;0;2018-08-21;21;8;2018
20316;INN20317;2;2;1;4;Meal Plan 1;0;Room_Type 6;26;Online;0;0;0;197.78;0;1;2018-04-25;25;4;2018
20317;INN20318;1;0;0;1;Meal Plan 2;0;Room_Type 1;0;Offline;0;0;0;76.5;1;0;2018-03-17;17;3;2018
20318;INN20319;2;0;1;1;Not Selected;0;Room_Type 1;3;Online;0;0;0;101.68;1;0;2018-07-04;4;7;2018
20319;INN20320;2;0;0;1;Meal Plan 1;0;Room_Type 1;31;Online;0;0;0;126.0;0;0;2018-09-27;27;9;2018
20320;INN20321;3;0;0;4;Meal Plan 1;0;Room_Type 4;114;Online;0;0;0;150.45;0;0;2018-06-15;15;6;2018
20321;INN20322;2;0;1;2;Meal Plan 2;0;Room_Type 1;127;Online;0;0;0;128.88;2;0;2018-06-17;17;6;2018
20322;INN20323;2;0;2;5;Meal Plan 1;0;Room_Type 1;206;Online;0;0;0;102.85;1;1;2018-10-06;6;10;2018
20323;INN20324;1;0;1;3;Meal Plan 1;0;Room_Type 4;81;Online;0;0;0;119.07;0;1;2018-10-10;10;10;2018
20324;INN20325;2;1;0;2;Meal Plan 1;0;Room_Type 5;178;Offline;0;0;0;117.6;0;1;2018-08-26;26;8;2018
20325;INN20326;2;0;2;2;Meal Plan 1;0;Room_Type 1;11;Offline;0;0;0;88.5;0;0;2017-10-23;23;10;2017
20326;INN20327;3;0;2;2;Meal Plan 1;0;Room_Type 1;25;Online;0;0;0;172.0;2;0;2018-03-26;26;3;2018
20327;INN20328;2;0;0;1;Not Selected;0;Room_Type 1;46;Online;0;0;0;125.1;2;0;2018-08-17;17;8;2018
20328;INN20329;2;0;0;3;Meal Plan 1;0;Room_Type 4;55;Online;0;0;0;149.4;0;1;2018-09-20;20;9;2018
20329;INN20330;1;0;1;0;Meal Plan 1;0;Room_Type 1;36;Online;0;0;0;107.1;1;1;2018-10-16;16;10;2018
20330;INN20331;2;0;1;2;Meal Plan 1;0;Room_Type 4;166;Online;0;0;0;127.8;1;1;2018-08-12;12;8;2018
20331;INN20332;1;0;2;2;Meal Plan 1;0;Room_Type 2;32;Online;0;0;0;124.25;2;0;2018-09-16;16;9;2018
20332;INN20333;2;0;1;2;Meal Plan 1;0;Room_Type 4;109;Online;0;0;0;143.7;1;0;2018-08-05;5;8;2018
20333;INN20334;2;0;2;2;Meal Plan 1;0;Room_Type 1;46;Offline;0;0;0;85.5;0;0;2018-10-16;16;10;2018
20334;INN20335;2;0;0;2;Meal Plan 2;0;Room_Type 1;74;Offline;0;0;0;101.5;0;0;2017-09-18;18;9;2017
20335;INN20336;3;0;0;2;Meal Plan 1;0;Room_Type 4;94;Online;0;0;0;144.0;1;0;2018-04-28;28;4;2018
20336;INN20337;2;0;0;1;Meal Plan 2;0;Room_Type 1;72;Offline;0;0;0;108.0;0;0;2017-09-18;18;9;2017
20337;INN20338;2;0;0;3;Meal Plan 1;0;Room_Type 1;162;Offline;0;0;0;70.0;1;0;2017-09-17;17;9;2017
20338;INN20339;1;1;1;0;Meal Plan 1;0;Room_Type 1;39;Online;0;0;0;144.9;1;1;2018-08-22;22;8;2018
20339;INN20340;2;0;2;1;Meal Plan 1;0;Room_Type 1;3;Offline;0;0;0;47.5;1;0;2018-04-23;23;4;2018
20340;INN20341;2;0;1;1;Meal Plan 1;0;Room_Type 1;103;Offline;0;0;0;58.0;1;0;2018-03-12;12;3;2018
20341;INN20342;2;0;1;3;Not Selected;0;Room_Type 1;161;Offline;0;0;0;59.5;0;0;2018-10-31;31;10;2018
20342;INN20343;2;0;0;2;Not Selected;0;Room_Type 1;73;Online;0;0;0;116.1;0;1;2018-05-31;31;5;2018
20343;INN20344;2;0;0;2;Not Selected;0;Room_Type 1;212;Online;0;0;0;67.5;1;1;2018-11-18;18;11;2018
20344;INN20345;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;Complementary;1;0;2;0.0;1;0;2017-09-17;17;9;2017
20345;INN20346;2;0;1;2;Meal Plan 1;0;Room_Type 1;229;Online;0;0;0;96.3;1;0;2018-08-05;5;8;2018
20346;INN20347;2;0;1;4;Meal Plan 1;0;Room_Type 1;277;Online;0;0;0;100.3;0;1;2018-09-12;12;9;2018
20347;INN20348;1;0;0;1;Meal Plan 1;0;Room_Type 1;5;Corporate;0;0;0;67.0;0;0;2018-02-03;3;2;2018
20348;INN20349;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;Offline;0;0;0;101.5;0;0;2017-08-14;14;8;2017
20349;INN20350;1;0;2;1;Meal Plan 1;0;Room_Type 1;3;Offline;0;0;0;135.15;0;0;2018-09-18;18;9;2018
20350;INN20351;1;0;1;0;Meal Plan 1;0;Room_Type 1;54;Corporate;0;0;0;65.0;0;0;2017-10-05;5;10;2017
20351;INN20352;2;0;1;2;Meal Plan 1;0;Room_Type 1;57;Offline;0;0;0;90.67;1;0;2018-06-10;10;6;2018
20352;INN20353;1;0;2;3;Meal Plan 1;0;Room_Type 1;269;Offline;0;0;0;70.0;0;0;2018-12-29;29;12;2018
20353;INN20354;2;0;2;3;Meal Plan 1;0;Room_Type 2;26;Online;0;0;0;85.0;0;0;2017-11-01;1;11;2017
20354;INN20355;2;0;0;1;Not Selected;0;Room_Type 1;0;Online;0;0;0;96.67;0;0;2018-09-09;9;9;2018
20355;INN20356;2;0;2;2;Not Selected;0;Room_Type 1;75;Online;0;0;0;74.8;1;0;2018-12-02;2;12;2018
20356;INN20357;2;0;1;0;Not Selected;0;Room_Type 1;59;Online;0;0;0;108.0;1;1;2018-10-10;10;10;2018
20357;INN20358;2;1;1;0;Meal Plan 1;0;Room_Type 2;14;Complementary;1;0;5;0.0;1;0;2018-09-12;12;9;2018
20358;INN20359;2;0;0;3;Meal Plan 1;0;Room_Type 1;31;Online;0;0;0;80.3;1;0;2018-02-04;4;2;2018
20359;INN20360;2;0;0;1;Meal Plan 1;0;Room_Type 1;43;Online;0;0;0;117.9;1;0;2018-04-08;8;4;2018
20360;INN20361;1;0;0;1;Not Selected;0;Room_Type 1;36;Online;0;0;0;72.07;1;0;2018-09-27;27;9;2018
20361;INN20362;1;0;0;3;Meal Plan 1;0;Room_Type 1;113;Corporate;0;0;0;100.0;0;1;2018-05-31;31;5;2018
20362;INN20363;1;0;0;2;Meal Plan 1;0;Room_Type 1;1;Online;0;0;0;101.0;0;1;2018-03-03;3;3;2018
20363;INN20364;1;0;0;3;Meal Plan 1;0;Room_Type 1;166;Offline;0;0;0;110.0;0;1;2018-11-01;1;11;2018
20364;INN20365;1;0;0;1;Meal Plan 1;0;Room_Type 1;0;Corporate;1;0;5;76.0;0;0;2018-01-21;21;1;2018
20365;INN20366;2;0;0;2;Meal Plan 1;0;Room_Type 1;70;Offline;0;0;0;100.0;0;0;2018-06-03;3;6;2018
20366;INN20367;1;0;1;2;Meal Plan 1;0;Room_Type 1;0;Online;0;0;0;119.33;1;0;2018-05-30;30;5;2018
20367;INN20368;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;Offline;0;0;0;101.5;0;0;2017-08-14;14;8;2017
20368;INN20369;1;0;0;3;Meal Plan 1;0;Room_Type 1;71;Offline;0;0;0;120.0;0;0;2018-06-14;14;6;2018
20369;INN20370;2;0;0;3;Meal Plan 1;1;Room_Type 1;9;Online;0;0;0;96.0;0;0;2017-12-09;9;12;2017
20370;INN20371;2;0;2;2;Meal Plan 1;0;Room_Type 1;242;Online;0;0;0;100.3;0;1;2018-09-10;10;9;2018
20371;INN20372;2;0;0;2;Meal Plan 1;0;Room_Type 1;97;Online;0;0;0;96.3;2;0;2018-04-08;8;4;2018
20372;INN20373;2;0;0;1;Not Selected;0;Room_Type 1;82;Online;0;0;0;125.1;0;1;2018-09-10;10;9;2018
20373;INN20374;2;0;0;2;Meal Plan 2;0;Room_Type 1;39;Offline;0;0;0;101.5;0;0;2017-08-14;14;8;2017
20374;INN20375;2;0;2;5;Meal Plan 1;0;Room_Type 1;208;Online;0;0;0;90.95;0;1;2018-07-31;31;7;2018
20375;INN20376;1;0;0;2;Meal Plan 1;0;Room_Type 1;188;Offline;0;0;0;130.0;0;1;2018-06-15;15;6;2018
20376;INN20377;3;0;2;3;Meal Plan 1;0;Room_Type 4;35;Online;0;0;0;156.24;2;0;2018-09-25;25;9;2018
20377;INN20378;2;0;0;2;Meal Plan 1;0;Room_Type 1;36;Online;0;0;0;81.08;1;0;2018-04-12;12;4;2018
20378;INN20379;2;0;0;2;Meal Plan 1;0;Room_Type 4;18;Online;0;0;0;154.0;0;0;2018-11-30;30;11;2018
20379;INN20380;2;0;0;3;Meal Plan 1;0;Room_Type 4;22;Offline;0;0;0;75.0;0;0;2017-10-13;13;10;2017
20380;INN20381;2;0;2;2;Meal Plan 1;0;Room_Type 1;17;Online;0;0;0;158.0;2;0;2018-09-25;25;9;2018
20381;INN20382;3;0;1;2;Meal Plan 1;0;Room_Type 1;159;Online;0;0;0;143.7;0;1;2018-08-05;5;8;2018
20382;INN20383;2;0;2;2;Not Selected;0;Room_Type 1;208;Online;0;0;0;80.75;0;1;2018-07-30;30;7;2018
20383;INN20384;2;0;1;1;Meal Plan 1;0;Room_Type 4;5;Online;0;0;0;131.0;1;0;2018-04-23;23;4;2018
20384;INN20385;2;0;2;2;Meal Plan 1;0;Room_Type 1;86;Offline;0;0;0;80.75;1;0;2018-04-09;9;4;2018
20385;INN20386;1;0;0;2;Meal Plan 1;0;Room_Type 1;164;Offline;0;0;0;100.0;0;0;2017-10-02;2;10;2017
20386;INN20387;2;0;0;5;Meal Plan 1;0;Room_Type 1;63;Online;0;0;0;72.25;3;0;2017-10-27;27;10;2017
20387;INN20388;2;0;1;3;Meal Plan 1;0;Room_Type 4;81;Online;0;0;0;99.45;1;1;2018-03-24;24;3;2018
20388;INN20389;3;0;1;3;Meal Plan 1;0;Room_Type 4;281;Online;0;0;0;126.3;0;1;2018-10-03;3;10;2018
20389;INN20390;1;0;0;2;Meal Plan 1;0;Room_Type 1;0;Complementary;1;0;26;0.0;3;0;2018-06-21;21;6;2018
20390;INN20391;2;0;2;4;Meal Plan 1;0;Room_Type 4;33;Online;0;0;0;135.9;1;0;2018-04-03;3;4;2018
20391;INN20392;2;0;2;1;Meal Plan 1;0;Room_Type 4;135;Offline;0;0;0;78.65;0;0;2018-10-30;30;10;2018
20392;INN20393;2;0;1;2;Meal Plan 1;0;Room_Type 1;256;Offline;0;0;0;76.67;0;0;2017-09-14;14;9;2017
20393;INN20394;2;0;1;2;Meal Plan 2;0;Room_Type 1;161;Offline;0;0;0;130.0;0;1;2018-03-25;25;3;2018
20394;INN20395;2;0;0;4;Meal Plan 1;0;Room_Type 1;270;Offline;0;0;0;80.0;0;0;2018-04-20;20;4;2018
20395;INN20396;2;0;0;1;Meal Plan 1;0;Room_Type 1;50;Online;0;0;0;76.92;1;0;2018-06-22;22;6;2018
20396;INN20397;1;0;0;2;Meal Plan 1;0;Room_Type 1;64;Corporate;0;0;0;130.0;0;0;2018-05-17;17;5;2018
20397;INN20398;2;0;0;1;Meal Plan 2;0;Room_Type 1;55;Offline;0;0;0;104.0;0;0;2018-04-06;6;4;2018
20398;INN20399;2;1;2;3;Meal Plan 1;0;Room_Type 1;31;Online;0;0;0;126.9;2;0;2018-06-12;12;6;2018
20399;INN20400;2;0;1;3;Meal Plan 1;0;Room_Type 1;154;Online;0;0;0;90.95;1;0;2018-06-27;27;6;2018
20400;INN20401;2;0;0;2;Meal Plan 1;0;Room_Type 5;7;Offline;0;0;0;176.0;0;0;2018-09-30;30;9;2018
20401;INN20402;1;0;0;2;Meal Plan 2;0;Room_Type 1;56;Offline;0;0;0;58.0;0;0;2017-09-17;17;9;2017
20402;INN20403;1;0;0;1;Meal Plan 1;0;Room_Type 1;6;Offline;0;0;0;62.0;0;0;2018-03-15;15;3;2018
20403;INN20404;2;0;0;3;Meal Plan 2;0;Room_Type 1;34;Offline;0;0;0;224.67;0;1;2017-09-23;23;9;2017
20404;INN20405;2;0;2;5;Meal Plan 1;0;Room_Type 4;39;Online;0;0;0;117.98;1;0;2018-04-21;21;4;2018
20405;INN20406;2;0;1;1;Meal Plan 1;0;Room_Type 1;174;Offline;0;0;0;70.0;0;1;2017-10-10;10;10;2017
20406;INN20407;2;0;0;2;Meal Plan 1;0;Room_Type 1;72;Online;0;0;0;72.25;1;1;2017-11-13;13;11;2017
20407;INN20408;2;0;2;1;Not Selected;0;Room_Type 1;95;Online;0;0;0;76.5;0;0;2018-04-03;3;4;2018
20408;INN20409;2;0;2;2;Meal Plan 1;0;Room_Type 1;23;Offline;0;0;0;54.75;0;0;2017-09-06;6;9;2017
20409;INN20410;2;0;0;3;Meal Plan 1;0;Room_Type 4;134;Online;0;0;0;109.8;0;1;2018-08-25;25;8;2018
20410;INN20411;2;0;1;2;Meal Plan 1;0;Room_Type 1;86;Online;0;0;0;117.9;0;0;2018-08-12;12;8;2018
20411;INN20412;2;1;0;2;Meal Plan 1;0;Room_Type 1;62;Online;0;0;0;118.8;2;0;2018-12-08;8;12;2018
20412;INN20413;3;0;2;2;Meal Plan 1;0;Room_Type 1;210;Offline;0;0;0;105.4;0;1;2018-10-21;21;10;2018
20413;INN20414;1;0;0;1;Meal Plan 1;0;Room_Type 1;4;Offline;0;0;0;70.0;0;0;2018-12-16;16;12;2018
20414;INN20415;2;0;2;2;Meal Plan 1;1;Room_Type 4;8;Online;0;0;0;179.0;2;0;2018-10-07;7;10;2018
20415;INN20416;2;0;1;2;Meal Plan 1;0;Room_Type 1;27;Online;0;0;0;151.0;1;1;2018-08-22;22;8;2018
20416;INN20417;2;0;0;4;Not Selected;0;Room_Type 1;89;Online;0;0;0;57.6;0;1;2018-11-16;16;11;2018
20417;INN20418;2;0;0;1;Not Selected;0;Room_Type 1;72;Online;0;0;0;67.5;0;1;2018-03-16;16;3;2018
20418;INN20419;2;0;0;3;Meal Plan 1;0;Room_Type 1;36;Online;0;0;0;126.9;2;0;2018-05-11;11;5;2018
20420;INN20421;2;0;1;2;Meal Plan 2;0;Room_Type 1;57;Online;0;0;0;127.8;0;1;2018-11-21;21;11;2018
20421;INN20422;2;0;1;1;Meal Plan 1;0;Room_Type 4;267;Online;0;0;0;115.2;0;1;2018-10-01;1;10;2018
20422;INN20423;2;0;1;0;Meal Plan 1;0;Room_Type 1;148;Online;0;0;0;114.3;0;1;2018-08-07;7;8;2018
20423;INN20424;2;0;2;3;Meal Plan 1;0;Room_Type 1;117;Online;0;0;0;126.31;2;0;2018-05-22;22;5;2018
20424;INN20425;3;0;2;4;Meal Plan 1;0;Room_Type 4;39;Online;0;0;0;124.67;0;1;2018-11-12;12;11;2018
20425;INN20426;2;0;1;2;Meal Plan 1;0;Room_Type 1;18;Offline;0;0;0;75.0;1;0;2018-12-30;30;12;2018
20426;INN20427;2;0;0;2;Meal Plan 1;0;Room_Type 4;17;Online;0;0;0;166.0;1;1;2018-07-08;8;7;2018
20427;INN20428;2;0;0;2;Meal Plan 1;0;Room_Type 1;35;Online;0;0;0;93.6;0;1;2018-12-20;20;12;2018
20428;INN20429;2;0;1;1;Meal Plan 1;0;Room_Type 1;4;Online;0;0;0;141.0;1;0;2018-07-23;23;7;2018
20429;INN20430;2;0;0;4;Meal Plan 1;0;Room_Type 1;218;Online;0;0;0;99.95;1;1;2018-08-09;9;8;2018
20430;INN20431;2;0;0;2;Meal Plan 1;0;Room_Type 1;11;Online;0;0;0;90.0;1;0;2017-08-18;18;8;2017
20431;INN20432;2;0;0;2;Meal Plan 1;0;Room_Type 1;30;Offline;0;0;0;140.0;0;0;2018-06-02;2;6;2018
20432;INN20433;2;0;1;3;Meal Plan 1;0;Room_Type 4;51;Online;0;0;0;123.3;1;1;2018-09-01;1;9;2018
20433;INN20434;1;0;0;2;Meal Plan 1;0;Room_Type 1;6;Corporate;1;2;13;65.0;0;0;2017-12-08;8;12;2017
20434;INN20435;1;0;0;2;Meal Plan 1;0;Room_Type 1;0;Corporate;1;0;3;65.0;0;0;2018-02-02;2;2;2018
20435;INN20436;2;0;2;1;Not Selected;0;Room_Type 1;8;Online;0;0;0;77.92;1;0;2017-12-27;27;12;2017
20436;INN20437;2;1;0;5;Meal Plan 1;0;Room_Type 1;75;Online;0;0;0;135.0;0;1;2018-10-11;11;10;2018
20437;INN20438;2;0;1;2;Meal Plan 1;0;Room_Type 1;305;Offline;0;0;0;89.0;0;1;2018-11-04;4;11;2018
20438;INN20439;2;0;2;2;Meal Plan 1;0;Room_Type 1;81;Online;0;0;0;75.95;1;0;2018-03-05;5;3;2018
20439;INN20440;1;0;1;2;Meal Plan 1;0;Room_Type 1;1;Online;0;0;0;0.0;0;0;2017-09-04;4;9;2017
20440;INN20441;1;0;0;1;Meal Plan 1;0;Room_Type 1;6;Online;0;0;0;85.0;0;0;2018-02-16;16;2;2018
20441;INN20442;2;0;0;4;Meal Plan 1;0;Room_Type 1;21;Online;0;0;0;102.0;1;1;2018-11-01;1;11;2018
20442;INN20443;2;0;0;3;Meal Plan 1;0;Room_Type 1;123;Online;0;0;0;105.3;0;0;2018-05-04;4;5;2018
20443;INN20444;2;0;3;5;Meal Plan 1;0;Room_Type 4;5;Online;0;0;0;126.75;0;1;2018-04-04;4;4;2018
20444;INN20445;3;0;1;1;Meal Plan 1;0;Room_Type 4;59;Online;0;0;0;168.3;0;1;2018-09-24;24;9;2018
20445;INN20446;2;0;0;1;Not Selected;0;Room_Type 1;4;Online;0;0;0;88.0;0;0;2018-12-01;1;12;2018
20446;INN20447;2;0;0;1;Meal Plan 1;1;Room_Type 4;2;Online;0;0;0;167.0;0;0;2018-05-06;6;5;2018
20447;INN20448;2;0;1;3;Not Selected;0;Room_Type 1;33;Online;0;0;0;57.6;3;0;2018-12-01;1;12;2018
20448;INN20449;1;0;0;3;Meal Plan 1;0;Room_Type 1;151;Offline;0;0;0;71.0;0;0;2018-01-19;19;1;2018
20449;INN20450;2;0;1;3;Meal Plan 1;0;Room_Type 1;71;Online;0;0;0;90.56;1;0;2017-10-08;8;10;2017
20450;INN20451;2;0;0;3;Not Selected;0;Room_Type 1;41;Online;0;0;0;66.88;0;0;2018-12-01;1;12;2018
20451;INN20452;1;0;1;4;Meal Plan 1;0;Room_Type 1;38;Online;0;0;0;120.7;1;0;2018-12-21;21;12;2018
20452;INN20453;1;0;0;2;Meal Plan 1;0;Room_Type 1;119;Online;0;0;0;90.9;0;1;2018-04-15;15;4;2018
20453;INN20454;3;0;0;3;Meal Plan 1;0;Room_Type 1;62;Online;0;0;0;95.67;1;0;2017-10-06;6;10;2017
20454;INN20455;2;0;0;1;Meal Plan 1;0;Room_Type 1;2;Online;0;0;0;151.0;0;0;2018-07-12;12;7;2018
20455;INN20456;2;1;1;1;Meal Plan 1;0;Room_Type 2;180;Online;0;0;0;112.5;0;1;2018-07-23;23;7;2018
20456;INN20457;1;0;0;3;Meal Plan 1;0;Room_Type 4;28;Online;0;0;0;108.42;1;0;2018-06-14;14;6;2018
20457;INN20458;2;0;0;2;Meal Plan 1;0;Room_Type 1;191;Offline;0;0;0;80.75;1;0;2018-05-12;12;5;2018
20458;INN20459;1;0;2;4;Meal Plan 1;0;Room_Type 1;245;Offline;0;0;0;110.0;0;1;2018-07-06;6;7;2018
20459;INN20460;1;0;2;1;Not Selected;0;Room_Type 1;67;Online;0;0;0;48.51;0;0;2018-02-13;13;2;2018
20460;INN20461;2;0;1;2;Meal Plan 1;0;Room_Type 4;43;Online;0;0;0;123.3;2;0;2018-09-02;2;9;2018
20461;INN20462;2;0;0;1;Meal Plan 1;0;Room_Type 1;221;Offline;0;0;0;80.0;0;1;2018-08-12;12;8;2018
20462;INN20463;2;0;0;5;Not Selected;0;Room_Type 1;239;Online;0;0;0;80.75;2;1;2018-06-28;28;6;2018
20463;INN20464;1;0;0;1;Meal Plan 1;1;Room_Type 1;1;Online;0;0;0;139.5;2;0;2018-09-16;16;9;2018
20464;INN20465;2;0;0;1;Meal Plan 1;0;Room_Type 1;57;Online;0;0;0;116.1;2;0;2018-10-28;28;10;2018
20465;INN20466;2;0;0;2;Meal Plan 1;0;Room_Type 2;47;Online;0;0;0;105.5;2;0;2017-11-05;5;11;2017
20466;INN20467;2;0;2;3;Meal Plan 1;0;Room_Type 1;22;Online;0;0;0;90.78;1;0;2018-12-08;8;12;2018
20467;INN20468;2;0;1;3;Meal Plan 1;0;Room_Type 1;6;Online;0;0;0;88.4;1;0;2018-12-12;12;12;2018
20468;INN20469;3;0;0;2;Meal Plan 1;0;Room_Type 4;185;Online;0;0;0;128.7;2;1;2018-10-20;20;10;2018
20469;INN20470;2;0;1;5;Meal Plan 1;0;Room_Type 4;92;Online;0;0;0;99.45;0;1;2018-04-11;11;4;2018
